Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2021,2021,t,838049,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2008,2008,t,6723,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2009,2009,t,3717,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2010,2010,t,1973,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2011,2011,t,1645,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2012,2012,t,6765,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2013,2013,t,5197,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2014,2014,t,13353,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2015,2015,t,17398,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2016,2016,t,14591,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2017,2017,t,20260,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2018,2018,t,23980,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2019,2019,t,29468,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2020,2020,t,19802,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2021,2021,t,21089,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4030,Fertilizers n.e.c.,2012,2012,t,208892,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4030,Fertilizers n.e.c.,2013,2013,t,202935,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4030,Fertilizers n.e.c.,2014,2014,t,193632,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4030,Fertilizers n.e.c.,2015,2015,t,212515,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4030,Fertilizers n.e.c.,2016,2016,t,262370,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4030,Fertilizers n.e.c.,2017,2017,t,329128,A,Official figure
